slug,ID,model,input_tokens,output_tokens,total_tokens
Lang_24b_1,489,deepseek-v3.2,9322,1217,10539
Lang_24b_1,489,deepseek-v3.2,9386,974,10360
Lang_24b_1,489,deepseek-v3.2,11995,751,12746
Lang_24b_1,489,deepseek-v3.2,10786,1221,12007
Lang_24b_1,489,deepseek-v3.2,8449,1038,9487
Lang_24b_1,489,deepseek-v3.2,12034,1290,13324
Lang_24b_1,489,deepseek-v3.2,8796,1365,10161
Lang_24b_1,489,deepseek-v3.2,9717,1382,11099
Lang_24b_1,489,deepseek-v3.2,11257,1398,12655
Lang_24b_1,489,deepseek-v3.2,11373,1728,13101
Lang_24b_1,489,deepseek-v3.2,13351,1001,14352
Lang_24b_1,489,deepseek-v3.2,7467,1285,8752
Lang_24b_1,489,deepseek-v3.2,8127,1454,9581
Lang_24b_1,489,deepseek-v3.2,9305,1404,10709
Lang_24b_1,489,deepseek-v3.2,10761,1233,11994
Lang_24b_1,489,deepseek-v3.2,14379,1032,15411
Lang_24b_1,489,deepseek-v3.2,7050,1022,8072
Lang_24b_1,489,deepseek-v3.2,8644,1038,9682
Lang_24b_1,489,deepseek-v3.2,9795,1351,11146
Lang_24b_2,490,deepseek-v3.2,4666,83,4749
Lang_24b_2,490,deepseek-v3.2,4967,150,5117
Lang_24b_2,490,deepseek-v3.2,5065,219,5284
Lang_24b_2,490,deepseek-v3.2,5895,171,6066
Lang_24b_2,490,deepseek-v3.2,4949,145,5094
Lang_24b_2,490,deepseek-v3.2,4964,92,5056
Lang_24b_2,490,deepseek-v3.2,4483,115,4598
Lang_24b_2,490,deepseek-v3.2,4395,127,4522
Lang_24b_2,490,deepseek-v3.2,5644,143,5787
Lang_24b_2,490,deepseek-v3.2,5167,112,5279
Lang_24b_2,490,deepseek-v3.2,5083,95,5178
Lang_24b_2,490,deepseek-v3.2,4311,204,4515
Lang_24b_2,490,deepseek-v3.2,5689,313,6002
Lang_24b_2,490,deepseek-v3.2,5844,535,6379
Lang_24b_2,490,deepseek-v3.2,6204,787,6991
Lang_24b_2,490,deepseek-v3.2,5205,121,5326
Lang_24b_2,490,deepseek-v3.2,5022,244,5266
Lang_24b_2,490,deepseek-v3.2,4912,280,5192
Lang_24b_2,490,deepseek-v3.2,5587,516,6103
Lang_24b_2,490,deepseek-v3.2,5960,348,6308
Lang_24b_2,490,deepseek-v3.2,5353,180,5533
Lang_24b_2,490,deepseek-v3.2,4630,218,4848
Lang_24b_2,490,deepseek-v3.2,5051,498,5549
Lang_24b_2,490,deepseek-v3.2,6240,765,7005
Lang_24b_2,490,deepseek-v3.2,7529,575,8104
Lang_24b_2,490,deepseek-v3.2,5560,182,5742
Lang_24b_2,490,deepseek-v3.2,5069,129,5198
Lang_24b_2,490,deepseek-v3.2,5444,140,5584
Lang_24b_2,490,deepseek-v3.2,5827,180,6007
Lang_24b_2,490,deepseek-v3.2,5235,291,5526
Lang_24b_2,490,deepseek-v3.2,5769,172,5941
Lang_24b_2,490,deepseek-v3.2,4871,400,5271
Lang_24b_2,490,deepseek-v3.2,5137,447,5584
Lang_24b_2,490,deepseek-v3.2,5802,845,6647
Lang_24b_2,490,deepseek-v3.2,6854,659,7513
Lang_24b_3,491,deepseek-v3.2,5198,892,6090
Lang_26b_1,494,deepseek-v3.2,5341,1041,6382
Lang_26b_1,494,deepseek-v3.2,6709,1075,7784
Lang_26b_1,494,deepseek-v3.2,6597,1047,7644
Lang_26b_1,494,deepseek-v3.2,7667,1044,8711
Lang_26b_1,494,deepseek-v3.2,8734,1067,9801
Lang_26b_1,494,deepseek-v3.2,9824,1047,10871
Lang_26b_1,494,deepseek-v3.2,10894,1044,11938
Lang_26b_1,494,deepseek-v3.2,11961,1067,13028
Lang_26b_2,495,deepseek-v3.2,2814,51,2865
Lang_27b_1,499,deepseek-v3.2,6162,1139,7301
Lang_27b_1,499,deepseek-v3.2,7654,1000,8654
Lang_27b_1,499,deepseek-v3.2,7971,1074,9045
Lang_28b_1,504,deepseek-v3.2,4260,363,4623
Lang_29b_1,505,deepseek-v3.2,2885,64,2949
Lang_29b_1,505,deepseek-v3.2,3302,65,3367
Lang_29b_1,505,deepseek-v3.2,3349,542,3891
Lang_29b_1,505,deepseek-v3.2,3164,45,3209
Lang_29b_1,505,deepseek-v3.2,3178,92,3270
Lang_29b_1,505,deepseek-v3.2,4390,93,4483
Lang_29b_1,505,deepseek-v3.2,4676,156,4832
Lang_29b_1,505,deepseek-v3.2,5304,186,5490
Lang_29b_1,505,deepseek-v3.2,3236,100,3336
Lang_29b_1,505,deepseek-v3.2,3253,70,3323
Lang_29b_1,505,deepseek-v3.2,3318,71,3389
Lang_29b_1,505,deepseek-v3.2,3415,73,3488
Lang_29b_1,505,deepseek-v3.2,3515,87,3602
Lang_29b_1,505,deepseek-v3.2,3363,111,3474
Lang_29b_1,505,deepseek-v3.2,3275,110,3385
Lang_29b_1,505,deepseek-v3.2,3409,111,3520
Lang_29b_1,505,deepseek-v3.2,3546,110,3656
Lang_29b_1,505,deepseek-v3.2,3680,111,3791
Lang_29b_1,505,deepseek-v3.2,3501,119,3620
Lang_29b_1,505,deepseek-v3.2,3317,187,3504
Lang_29b_1,505,deepseek-v3.2,3571,188,3759
Lang_29b_1,505,deepseek-v3.2,3785,232,4017
Lang_29b_1,505,deepseek-v3.2,4086,221,4307
Lang_29b_1,505,deepseek-v3.2,3647,112,3759
Lang_29b_1,505,deepseek-v3.2,3277,135,3412
Lang_29b_1,505,deepseek-v3.2,3460,118,3578
Lang_29b_1,505,deepseek-v3.2,3586,152,3738
Lang_29b_1,505,deepseek-v3.2,3797,135,3932
Lang_29b_1,505,deepseek-v3.2,3786,150,3936
Lang_29b_1,505,deepseek-v3.2,3353,150,3503
Lang_29b_1,505,deepseek-v3.2,3528,138,3666
Lang_29b_1,505,deepseek-v3.2,3679,156,3835
Lang_29b_1,505,deepseek-v3.2,3878,152,4030
Lang_29b_2,506,deepseek-v3.2,4116,217,4333
Lang_29b_2,506,deepseek-v3.2,4692,297,4989
Lang_29b_2,506,deepseek-v3.2,4548,167,4715
Lang_29b_2,506,deepseek-v3.2,4511,207,4718
Lang_29b_2,506,deepseek-v3.2,4867,194,5061
Lang_29b_2,506,deepseek-v3.2,4742,223,4965
Lang_29b_2,506,deepseek-v3.2,4707,292,4999
Lang_29b_2,506,deepseek-v3.2,4992,243,5235
Lang_29b_2,506,deepseek-v3.2,5258,167,5425
Lang_29b_2,506,deepseek-v3.2,5448,156,5604
Lang_29b_2,506,deepseek-v3.2,5627,182,5809
Lang_29b_2,506,deepseek-v3.2,4541,232,4773
Lang_29b_2,506,deepseek-v3.2,4932,232,5164
Lang_29b_2,506,deepseek-v3.2,5189,238,5427
Lang_29b_2,506,deepseek-v3.2,5613,238,5851
Lang_29b_3,507,deepseek-v3.2,2995,157,3152
Lang_29b_3,507,deepseek-v3.2,3669,210,3879
Lang_29b_3,507,deepseek-v3.2,4043,210,4253
Lang_29b_3,507,deepseek-v3.2,4278,218,4496
Lang_29b_3,507,deepseek-v3.2,4658,234,4892
Lang_29b_3,507,deepseek-v3.2,3367,158,3525
Lang_29b_3,507,deepseek-v3.2,3672,157,3829
Lang_29b_3,507,deepseek-v3.2,3852,158,4010
Lang_29b_3,507,deepseek-v3.2,4036,158,4194
Lang_29b_3,507,deepseek-v3.2,4220,158,4378
Lang_29b_3,507,deepseek-v3.2,3552,158,3710
Lang_29b_3,507,deepseek-v3.2,3671,157,3828
Lang_29b_3,507,deepseek-v3.2,3852,158,4010
Lang_29b_3,507,deepseek-v3.2,4037,212,4249
Lang_29b_3,507,deepseek-v3.2,4413,212,4625
Lang_29b_3,507,deepseek-v3.2,3737,161,3898
Lang_29b_3,507,deepseek-v3.2,3679,213,3892
Lang_29b_3,507,deepseek-v3.2,4055,213,4268
Lang_29b_3,507,deepseek-v3.2,4293,213,4506
Lang_29b_3,507,deepseek-v3.2,4531,153,4684
Lang_29b_3,507,deepseek-v3.2,3925,157,4082
Lang_29b_3,507,deepseek-v3.2,3671,168,3839
Lang_29b_3,507,deepseek-v3.2,3873,161,4034
Lang_29b_3,507,deepseek-v3.2,4052,213,4265
Lang_29b_3,507,deepseek-v3.2,4428,213,4641
Lang_29b_3,507,deepseek-v3.2,4109,161,4270
Lang_29b_3,507,deepseek-v3.2,3679,190,3869
Lang_29b_3,507,deepseek-v3.2,3966,219,4185
Lang_29b_3,507,deepseek-v3.2,4282,186,4468
Lang_29b_3,507,deepseek-v3.2,4902,170,5072
Lang_29b_3,507,deepseek-v3.2,4297,161,4458
Lang_29b_3,507,deepseek-v3.2,3679,213,3892
Lang_29b_3,507,deepseek-v3.2,4055,259,4314
Lang_29b_3,507,deepseek-v3.2,4428,434,4862
Lang_29b_3,507,deepseek-v3.2,5346,220,5566
Lang_29b_4,508,deepseek-v3.2,2891,42,2933
Lang_29b_4,508,deepseek-v3.2,3148,119,3267
Lang_29b_4,508,deepseek-v3.2,3946,119,4065
Lang_29b_4,508,deepseek-v3.2,4090,139,4229
Lang_29b_4,508,deepseek-v3.2,4469,139,4608
Lang_29b_4,508,deepseek-v3.2,3148,119,3267
Lang_29b_4,508,deepseek-v3.2,3879,119,3998
Lang_29b_4,508,deepseek-v3.2,4023,119,4142
Lang_29b_4,508,deepseek-v3.2,4167,155,4322
Lang_29b_4,508,deepseek-v3.2,4704,144,4848
Lang_29b_4,508,deepseek-v3.2,3294,114,3408
Lang_29b_4,508,deepseek-v3.2,3868,114,3982
Lang_29b_4,508,deepseek-v3.2,4008,190,4198
Lang_29b_4,508,deepseek-v3.2,4932,216,5148
Lang_29b_4,508,deepseek-v3.2,5257,214,5471
Lang_29b_4,508,deepseek-v3.2,3435,114,3549
Lang_29b_4,508,deepseek-v3.2,3869,119,3988
Lang_29b_4,508,deepseek-v3.2,4147,138,4285
Lang_29b_4,508,deepseek-v3.2,4455,138,4593
Lang_29b_4,508,deepseek-v3.2,4618,174,4792
Lang_29b_4,508,deepseek-v3.2,3576,132,3708
Lang_29b_4,508,deepseek-v3.2,4028,139,4167
Lang_29b_4,508,deepseek-v3.2,4271,139,4410
Lang_29b_4,508,deepseek-v3.2,4435,139,4574
Lang_29b_4,508,deepseek-v3.2,4599,139,4738
Lang_29b_4,508,deepseek-v3.2,3735,119,3854
Lang_29b_4,508,deepseek-v3.2,4008,119,4127
Lang_29b_4,508,deepseek-v3.2,4152,119,4271
Lang_29b_4,508,deepseek-v3.2,4296,119,4415
Lang_29b_4,508,deepseek-v3.2,4440,119,4559
Lang_29b_4,508,deepseek-v3.2,3881,126,4007
Lang_29b_4,508,deepseek-v3.2,4016,137,4153
Lang_29b_4,508,deepseek-v3.2,4261,188,4449
Lang_29b_4,508,deepseek-v3.2,4516,165,4681
Lang_29b_4,508,deepseek-v3.2,4733,188,4921
Lang_29b_5,509,deepseek-v3.2,3015,39,3054
Lang_29b_5,509,deepseek-v3.2,3269,80,3349
Lang_29b_5,509,deepseek-v3.2,4323,239,4562
Lang_29b_5,509,deepseek-v3.2,4677,264,4941
Lang_29b_5,509,deepseek-v3.2,5021,212,5233
Lang_29b_5,509,deepseek-v3.2,3269,34,3303
Lang_29b_5,509,deepseek-v3.2,3133,69,3202
Lang_29b_5,509,deepseek-v3.2,4746,102,4848
Lang_29b_5,509,deepseek-v3.2,4892,235,5127
Lang_29b_5,509,deepseek-v3.2,5283,294,5577
Lang_29b_5,509,deepseek-v3.2,3330,35,3365
Lang_29b_5,509,deepseek-v3.2,4017,117,4134
Lang_29b_5,509,deepseek-v3.2,4376,272,4648
Lang_29b_5,509,deepseek-v3.2,5091,407,5498
Lang_29b_5,509,deepseek-v3.2,6240,372,6612
Lang_29b_5,509,deepseek-v3.2,3392,41,3433
Lang_29b_5,509,deepseek-v3.2,4323,35,4358
Lang_29b_5,509,deepseek-v3.2,4083,48,4131
Lang_29b_5,509,deepseek-v3.2,5086,187,5273
Lang_29b_5,509,deepseek-v3.2,4740,331,5071
Lang_29b_5,509,deepseek-v3.2,3460,66,3526
Lang_29b_5,509,deepseek-v3.2,3841,94,3935
Lang_29b_5,509,deepseek-v3.2,3659,231,3890
Lang_29b_5,509,deepseek-v3.2,4052,349,4401
Lang_29b_5,509,deepseek-v3.2,4544,454,4998
Lang_29b_5,509,deepseek-v3.2,3553,81,3634
Lang_29b_5,509,deepseek-v3.2,3857,274,4131
Lang_29b_5,509,deepseek-v3.2,4034,206,4240
Lang_29b_5,509,deepseek-v3.2,4197,219,4416
Lang_29b_5,509,deepseek-v3.2,4454,202,4656
Lang_29b_5,509,deepseek-v3.2,3661,68,3729
Lang_29b_5,509,deepseek-v3.2,3831,95,3926
Lang_29b_5,509,deepseek-v3.2,3663,101,3764
Lang_29b_5,509,deepseek-v3.2,3795,105,3900
Lang_29b_5,509,deepseek-v3.2,3929,111,4040
Lang_31b_1,510,deepseek-v3.2,6564,129,6693
Lang_31b_1,510,deepseek-v3.2,6905,142,7047
Lang_31b_1,510,deepseek-v3.2,6908,178,7086
Lang_33b_1,512,deepseek-v3.2,3595,109,3704
Lang_37b_1,514,deepseek-v3.2,3245,201,3446
Lang_37b_1,514,deepseek-v3.2,4147,409,4556
Lang_37b_1,514,deepseek-v3.2,5352,335,5687
Lang_37b_1,514,deepseek-v3.2,5621,272,5893
Lang_38b_1,515,deepseek-v3.2,5934,1041,6975
Lang_38b_1,515,deepseek-v3.2,7325,1140,8465
Lang_38b_1,515,deepseek-v3.2,8333,1239,9572
Lang_38b_1,515,deepseek-v3.2,9588,1363,10951
Lang_38b_1,515,deepseek-v3.2,10221,1351,11572
Lang_38b_1,515,deepseek-v3.2,7190,1075,8265
Lang_38b_1,515,deepseek-v3.2,7393,1075,8468
Lang_38b_1,515,deepseek-v3.2,8493,1075,9568
Lang_38b_1,515,deepseek-v3.2,9593,1277,10870
Lang_38b_1,515,deepseek-v3.2,8292,1109,9401
Lang_38b_1,515,deepseek-v3.2,7461,1109,8570
Lang_38b_1,515,deepseek-v3.2,8595,1109,9704
Lang_38b_1,515,deepseek-v3.2,9729,1109,10838
Lang_38b_1,515,deepseek-v3.2,10863,1149,12012
Lang_38b_1,515,deepseek-v3.2,9428,1131,10559
Lang_38b_1,515,deepseek-v3.2,7505,1131,8636
Lang_38b_1,515,deepseek-v3.2,8661,1131,9792
Lang_38b_1,515,deepseek-v3.2,9817,1158,10975
Lang_38b_1,515,deepseek-v3.2,11005,1221,12226
Lang_38b_1,515,deepseek-v3.2,10586,1107,11693
Lang_38b_1,515,deepseek-v3.2,7457,1072,8529
Lang_38b_1,515,deepseek-v3.2,11720,1079,12799
Lang_38b_1,515,deepseek-v3.2,7401,1109,8510
Lang_38b_1,515,deepseek-v3.2,8565,1140,9705
Lang_38b_1,515,deepseek-v3.2,12826,1107,13933
Lang_38b_1,515,deepseek-v3.2,7457,1107,8564
Lang_38b_1,515,deepseek-v3.2,8589,1082,9671
Lang_38b_2,516,deepseek-v3.2,2916,126,3042
Lang_38b_2,516,deepseek-v3.2,3253,173,3426
Lang_38b_2,516,deepseek-v3.2,3449,174,3623
Lang_38b_2,516,deepseek-v3.2,3646,174,3820
Lang_38b_2,516,deepseek-v3.2,3843,174,4017
Lang_38b_2,516,deepseek-v3.2,4040,174,4214
Lang_38b_2,516,deepseek-v3.2,4237,174,4411
Lang_38b_3,517,deepseek-v3.2,3147,60,3207
Lang_38b_3,517,deepseek-v3.2,3418,62,3480
Lang_38b_3,517,deepseek-v3.2,3503,66,3569
Lang_38b_3,517,deepseek-v3.2,3592,62,3654
Lang_38b_3,517,deepseek-v3.2,3677,62,3739
Lang_38b_3,517,deepseek-v3.2,3762,66,3828
Lang_38b_3,517,deepseek-v3.2,3851,66,3917
Lang_38b_4,518,deepseek-v3.2,4327,328,4655
Lang_38b_4,518,deepseek-v3.2,4915,359,5274
Lang_38b_4,518,deepseek-v3.2,5284,477,5761
Lang_38b_4,518,deepseek-v3.2,5730,522,6252
Lang_38b_4,518,deepseek-v3.2,7257,582,7839
Lang_38b_4,518,deepseek-v3.2,4870,325,5195
Lang_38b_4,518,deepseek-v3.2,4782,426,5208
Lang_38b_4,518,deepseek-v3.2,5313,594,5907
Lang_38b_4,518,deepseek-v3.2,6012,442,6454
Lang_38b_4,518,deepseek-v3.2,7488,674,8162
Lang_38b_4,518,deepseek-v3.2,5222,340,5562
Lang_38b_4,518,deepseek-v3.2,5005,399,5404
Lang_38b_4,518,deepseek-v3.2,6046,402,6448
Lang_38b_4,518,deepseek-v3.2,6733,400,7133
Lang_38b_4,518,deepseek-v3.2,6024,393,6417
Lang_38b_4,518,deepseek-v3.2,5589,367,5956
Lang_38b_4,518,deepseek-v3.2,5017,399,5416
Lang_38b_4,518,deepseek-v3.2,5812,397,6209
Lang_38b_4,518,deepseek-v3.2,6344,474,6818
Lang_38b_4,518,deepseek-v3.2,6241,478,6719
Lang_38b_4,518,deepseek-v3.2,5983,343,6326
Lang_38b_4,518,deepseek-v3.2,4747,366,5113
Lang_38b_4,518,deepseek-v3.2,5466,406,5872
Lang_38b_4,518,deepseek-v3.2,5937,406,6343
Lang_38b_4,518,deepseek-v3.2,6368,406,6774
Lang_38b_4,518,deepseek-v3.2,6353,345,6698
Lang_38b_4,518,deepseek-v3.2,5133,345,5478
Lang_38b_4,518,deepseek-v3.2,5684,408,6092
Lang_38b_4,518,deepseek-v3.2,6440,408,6848
Lang_38b_4,518,deepseek-v3.2,6873,408,7281
Lang_38b_4,518,deepseek-v3.2,6725,342,7067
Lang_38b_4,518,deepseek-v3.2,5348,345,5693
Lang_38b_4,518,deepseek-v3.2,5681,399,6080
Lang_38b_4,518,deepseek-v3.2,6419,507,6926
Lang_38b_4,518,deepseek-v3.2,6833,573,7406
Lang_38b_5,519,deepseek-v3.2,5154,69,5223
Lang_38b_5,519,deepseek-v3.2,5444,105,5549
Lang_38b_5,519,deepseek-v3.2,5219,233,5452
Lang_38b_5,519,deepseek-v3.2,5438,179,5617
Lang_38b_5,519,deepseek-v3.2,5640,81,5721
Lang_38b_5,519,deepseek-v3.2,4210,94,4304
Lang_38b_5,519,deepseek-v3.2,4342,95,4437
Lang_38b_5,519,deepseek-v3.2,4486,109,4595
Lang_38b_5,519,deepseek-v3.2,5507,115,5622
Lang_38b_5,519,deepseek-v3.2,5748,188,5936
Lang_38b_5,519,deepseek-v3.2,5959,187,6146
Lang_38b_5,519,deepseek-v3.2,6169,197,6366
Lang_38b_5,519,deepseek-v3.2,6389,176,6565
Lang_39b_1,520,deepseek-v3.2,4948,1078,6026
Lang_39b_1,520,deepseek-v3.2,6237,837,7074
Lang_39b_1,520,deepseek-v3.2,7097,831,7928
Lang_39b_1,520,deepseek-v3.2,7951,837,8788
Lang_39b_1,520,deepseek-v3.2,8811,828,9639
Lang_39b_1,520,deepseek-v3.2,9662,852,10514
Lang_39b_1,520,deepseek-v3.2,10537,837,11374
Lang_3b_1,521,deepseek-v3.2,5358,1495,6853
Lang_3b_1,521,deepseek-v3.2,7610,1245,8855
Lang_3b_1,521,deepseek-v3.2,9174,1268,10442
Lang_3b_1,521,deepseek-v3.2,10490,1297,11787
Lang_3b_1,521,deepseek-v3.2,11841,1297,13138
Lang_3b_1,521,deepseek-v3.2,7068,1489,8557
Lang_3b_1,521,deepseek-v3.2,7520,1224,8744
Lang_3b_1,521,deepseek-v3.2,9055,1272,10327
Lang_3b_1,521,deepseek-v3.2,10303,1301,11604
Lang_3b_1,521,deepseek-v3.2,11658,1301,12959
Lang_3b_1,521,deepseek-v3.2,8584,1582,10166
Lang_3b_1,521,deepseek-v3.2,7784,1271,9055
Lang_3b_1,521,deepseek-v3.2,9029,1349,10378
Lang_3b_1,521,deepseek-v3.2,10858,1361,12219
Lang_3b_1,521,deepseek-v3.2,12011,1463,13474
Lang_3b_1,521,deepseek-v3.2,10193,1657,11850
Lang_3b_1,521,deepseek-v3.2,8440,1773,10213
Lang_3b_1,521,deepseek-v3.2,9753,1913,11666
Lang_3b_1,521,deepseek-v3.2,12429,2065,14494
Lang_3b_1,521,deepseek-v3.2,14708,1989,16697
Lang_3b_1,521,deepseek-v3.2,11877,1645,13522
Lang_3b_1,521,deepseek-v3.2,8589,1645,10234
Lang_3b_1,521,deepseek-v3.2,10259,1352,11611
Lang_3b_1,521,deepseek-v3.2,10750,1461,12211
Lang_3b_1,521,deepseek-v3.2,12349,1435,13784
Lang_3b_1,521,deepseek-v3.2,13549,1564,15113
Lang_3b_1,521,deepseek-v3.2,8209,981,9190
Lang_3b_1,521,deepseek-v3.2,15140,1585,16725
Lang_3b_1,521,deepseek-v3.2,8201,1582,9783
Lang_3b_1,521,deepseek-v3.2,10068,1760,11828
Lang_3b_1,521,deepseek-v3.2,12176,1304,13480
Lang_3b_1,521,deepseek-v3.2,12461,1347,13808
Lang_3b_2,522,deepseek-v3.2,2948,82,3030
Lang_3b_2,522,deepseek-v3.2,3249,99,3348
Lang_3b_2,522,deepseek-v3.2,3850,110,3960
Lang_3b_2,522,deepseek-v3.2,4156,203,4359
Lang_3b_2,522,deepseek-v3.2,3971,191,4162
Lang_3b_2,522,deepseek-v3.2,3245,78,3323
Lang_3b_2,522,deepseek-v3.2,3253,99,3352
Lang_3b_2,522,deepseek-v3.2,3846,174,4020
Lang_3b_2,522,deepseek-v3.2,4439,181,4620
Lang_3b_2,522,deepseek-v3.2,4652,212,4864
Lang_3b_2,522,deepseek-v3.2,3350,78,3428
Lang_3b_2,522,deepseek-v3.2,3253,99,3352
Lang_3b_2,522,deepseek-v3.2,3846,162,4008
Lang_3b_2,522,deepseek-v3.2,5528,211,5739
Lang_3b_2,522,deepseek-v3.2,5973,336,6309
Lang_3b_2,522,deepseek-v3.2,3455,78,3533
Lang_3b_2,522,deepseek-v3.2,3253,99,3352
Lang_3b_2,522,deepseek-v3.2,3846,110,3956
Lang_3b_2,522,deepseek-v3.2,4152,180,4332
Lang_3b_2,522,deepseek-v3.2,3921,281,4202
Lang_3b_2,522,deepseek-v3.2,3560,78,3638
Lang_3b_2,522,deepseek-v3.2,3253,99,3352
Lang_3b_2,522,deepseek-v3.2,3846,110,3956
Lang_3b_2,522,deepseek-v3.2,4152,175,4327
Lang_3b_2,522,deepseek-v3.2,3911,217,4128
Lang_3b_2,522,deepseek-v3.2,3665,78,3743
Lang_3b_2,522,deepseek-v3.2,3253,99,3352
Lang_3b_2,522,deepseek-v3.2,3846,110,3956
Lang_3b_2,522,deepseek-v3.2,4152,203,4355
Lang_3b_2,522,deepseek-v3.2,3967,377,4344
Lang_3b_2,522,deepseek-v3.2,3770,78,3848
Lang_3b_2,522,deepseek-v3.2,3253,99,3352
Lang_3b_2,522,deepseek-v3.2,3846,110,3956
Lang_3b_2,522,deepseek-v3.2,4152,76,4228
Lang_3b_2,522,deepseek-v3.2,3713,184,3897
Lang_3b_3,523,deepseek-v3.2,2610,58,2668
Lang_3b_3,523,deepseek-v3.2,2904,194,3098
Lang_3b_3,523,deepseek-v3.2,3259,257,3516
Lang_3b_3,523,deepseek-v3.2,2883,63,2946
Lang_3b_3,523,deepseek-v3.2,3146,58,3204
Lang_3b_3,523,deepseek-v3.2,2992,58,3050
Lang_3b_3,523,deepseek-v3.2,3149,59,3208
Lang_3b_3,523,deepseek-v3.2,3234,76,3310
Lang_3b_3,523,deepseek-v3.2,2973,58,3031
Lang_3b_3,523,deepseek-v3.2,2904,190,3094
Lang_3b_3,523,deepseek-v3.2,3409,205,3614
Lang_3b_3,523,deepseek-v3.2,3654,247,3901
Lang_3b_3,523,deepseek-v3.2,3968,348,4316
Lang_3b_3,523,deepseek-v3.2,3058,58,3116
Lang_3b_3,523,deepseek-v3.2,2904,241,3145
Lang_3b_3,523,deepseek-v3.2,4428,301,4729
Lang_3b_3,523,deepseek-v3.2,5333,297,5630
Lang_3b_3,523,deepseek-v3.2,5273,590,5863
Lang_3b_3,523,deepseek-v3.2,3143,58,3201
Lang_3b_3,523,deepseek-v3.2,2904,125,3029
Lang_3b_3,523,deepseek-v3.2,3121,148,3269
Lang_3b_3,523,deepseek-v3.2,3317,345,3662
Lang_3b_3,523,deepseek-v3.2,3958,263,4221
Lang_3b_3,523,deepseek-v3.2,3228,58,3286
Lang_3b_3,523,deepseek-v3.2,2904,194,3098
Lang_3b_3,523,deepseek-v3.2,3259,470,3729
Lang_3b_3,523,deepseek-v3.2,4030,502,4532
Lang_3b_3,523,deepseek-v3.2,3313,58,3371
Lang_3b_3,523,deepseek-v3.2,2978,58,3036
Lang_3b_3,523,deepseek-v3.2,2987,71,3058
Lang_3b_3,523,deepseek-v3.2,3254,71,3325
Lang_3b_3,523,deepseek-v3.2,3424,71,3495
Lang_40b_1,524,deepseek-v3.2,3896,59,3955
Lang_40b_1,524,deepseek-v3.2,4180,110,4290
Lang_42b_1,526,deepseek-v3.2,3672,179,3851
Lang_43b_1,531,deepseek-v3.2,2794,490,3284
Lang_43b_2,532,deepseek-v3.2,2574,244,2818
Lang_44b_1,535,deepseek-v3.2,4658,1126,5784
Lang_45b_1,537,deepseek-v3.2,5029,372,5401
Lang_49b_1,538,deepseek-v3.2,3920,60,3980
Lang_49b_1,538,deepseek-v3.2,4200,125,4325
Lang_49b_1,538,deepseek-v3.2,4710,201,4911
Lang_49b_1,538,deepseek-v3.2,5614,149,5763
Lang_49b_1,538,deepseek-v3.2,5838,222,6060
Lang_49b_1,538,deepseek-v3.2,4195,83,4278
Lang_49b_1,538,deepseek-v3.2,4294,133,4427
Lang_49b_1,538,deepseek-v3.2,4549,256,4805
Lang_49b_1,538,deepseek-v3.2,5192,358,5550
Lang_49b_1,538,deepseek-v3.2,5991,443,6434
Lang_49b_1,538,deepseek-v3.2,4305,76,4381
Lang_49b_1,538,deepseek-v3.2,4498,127,4625
Lang_49b_1,538,deepseek-v3.2,5022,179,5201
Lang_49b_1,538,deepseek-v3.2,5300,155,5455
Lang_49b_1,538,deepseek-v3.2,5566,193,5759
Lang_49b_1,538,deepseek-v3.2,4408,87,4495
Lang_49b_1,538,deepseek-v3.2,4472,129,4601
Lang_49b_1,538,deepseek-v3.2,4709,162,4871
Lang_49b_1,538,deepseek-v3.2,5646,134,5780
Lang_49b_1,538,deepseek-v3.2,5474,135,5609
Lang_49b_1,538,deepseek-v3.2,4522,87,4609
Lang_49b_1,538,deepseek-v3.2,4334,116,4450
Lang_49b_1,538,deepseek-v3.2,4681,132,4813
Lang_49b_1,538,deepseek-v3.2,4759,130,4889
Lang_49b_1,538,deepseek-v3.2,5488,178,5666
Lang_49b_1,538,deepseek-v3.2,4636,81,4717
Lang_49b_1,538,deepseek-v3.2,4322,103,4425
Lang_49b_1,538,deepseek-v3.2,4744,87,4831
Lang_49b_2,539,deepseek-v3.2,3885,146,4031
Lang_49b_2,539,deepseek-v3.2,5151,192,5343
Lang_49b_2,539,deepseek-v3.2,5714,198,5912
Lang_49b_2,539,deepseek-v3.2,6164,228,6392
Lang_49b_2,539,deepseek-v3.2,5541,246,5787
Lang_49b_2,539,deepseek-v3.2,4246,177,4423
Lang_49b_2,539,deepseek-v3.2,5328,187,5515
Lang_49b_2,539,deepseek-v3.2,5994,207,6201
Lang_49b_2,539,deepseek-v3.2,6177,218,6395
Lang_49b_2,539,deepseek-v3.2,5542,291,5833
Lang_49b_2,539,deepseek-v3.2,4450,153,4603
Lang_49b_2,539,deepseek-v3.2,5165,222,5387
Lang_49b_2,539,deepseek-v3.2,5740,314,6054
Lang_49b_2,539,deepseek-v3.2,5230,364,5594
Lang_49b_2,539,deepseek-v3.2,5975,427,6402
Lang_49b_2,539,deepseek-v3.2,4630,115,4745
Lang_49b_2,539,deepseek-v3.2,4224,175,4399
Lang_49b_2,539,deepseek-v3.2,4996,179,5175
Lang_49b_2,539,deepseek-v3.2,6063,214,6277
