slug,class_path,buggy_code,,,,,,,,,,,,,
        double TransVarFx = computeObjectiveValue(TransVarX1);,,,,,,,,,,,,,,,
        double TransVarF2 = computeObjectiveValue(TransVarX2);,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        // If one of the bounds is the exact root, return it. Since these are,,,,,,,,,,,,,,
        // not under-approximations or over-approximations, we can return them,,,,,,,,,,,,,,
        // regardless of the allowed solutions.,,,,,,,,,,,,,,,
        if (!(!(TransVarFx == 0.0))) {,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
            return TransVarX1;,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        if (!(!(TransVarF2 == 0.0))) {,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            return TransVarX2;,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        // Verify bracketing of initial solution.,,,,,,,,,,,,,,,
        verifyBracketing(TransVarX1, TransVarX2);,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        // Get accuracies.,,,,,,,,,,,,,,,
        final double TransVarFTol = getFunctionValueAccuracy();,,,,,,,,,,,,,,,
        final double TransVarXAtol = getAbsoluteAccuracy();,,,,,,,,,,,,,,,
        final double TransVarXrtol = getRelativeAccuracy();,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        // Keep track of inverted intervals, meaning that the left bound is,,,,,,,,,,,,,,
        // larger than the right bound.,,,,,,,,,,,,,,,
        boolean TransVarInverted2 = false;,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        for (; !(!(true));) {,,,,,,,,,,,,,,,
            final double TransVarX_ = TransVarX2,,,,,,,,,,,,,,,
                    - ((TransVarF2 * (TransVarX2 - TransVarX1)) / (TransVarF2 - TransVarFx));,,,,,,,,,,,,,,,
            final double TransVarF = computeObjectiveValue(TransVarX_);,,,,,,,,,,,,,,,
            if (!(!(TransVarF == 0.0))) {,,,,,,,,,,,,,,,
                return TransVarX_;,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            if (!(!(TransVarF2 * TransVarF < 0))) {,,,,,,,,,,,,,,,
                TransVarX1 = TransVarX2;,,,,,,,,,,,,,,,
                TransVarFx = TransVarF2;,,,,,,,,,,,,,,,
                TransVarInverted2 = !TransVarInverted2;,,,,,,,,,,,,,,,
            } else {,,,,,,,,,,,,,,,
                switch (method) {,,,,,,,,,,,,,,,
                case ILLINOIS:,,,,,,,,,,,,,,,
                    TransVarFx *= 0.5;,,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                case PEGASUS:,,,,,,,,,,,,,,,
                    TransVarFx *= TransVarF2 / (TransVarF2 + TransVarF);,,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                case REGULA_FALSI:,,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                default:,,,,,,,,,,,,,,,
                    throw new MathInternalError();,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            TransVarX2 = TransVarX_;,,,,,,,,,,,,,,,
            TransVarF2 = TransVarF;,,,,,,,,,,,,,,,
            if (!(!(FastMath.abs(TransVarF2) <= TransVarFTol))) {,,,,,,,,,,,,,,,
                switch (allowed) {,,,,,,,,,,,,,,,
                case ANY_SIDE:,,,,,,,,,,,,,,,
                    return TransVarX2;,,,,,,,,,,,,,,,
                case LEFT_SIDE:,,,,,,,,,,,,,,,
                    if (!(!(TransVarInverted2))) {,,,,,,,,,,,,,,,
                        return TransVarX2;,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                case RIGHT_SIDE:,,,,,,,,,,,,,,,
                    if (!(!(!TransVarInverted2))) {,,,,,,,,,,,,,,,
                        return TransVarX2;,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                case BELOW_SIDE:,,,,,,,,,,,,,,,
                    if (!(!(TransVarF2 <= 0))) {,,,,,,,,,,,,,,,
                        return TransVarX2;,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                case ABOVE_SIDE:,,,,,,,,,,,,,,,
                    if (!(!(TransVarF2 >= 0))) {,,,,,,,,,,,,,,,
                        return TransVarX2;,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                default:,,,,,,,,,,,,,,,
                    throw new MathInternalError();,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            if (!(!(FastMath.abs(TransVarX2 - TransVarX1) < FastMath.max(TransVarXrtol * FastMath.abs(TransVarX2),,,,,,,,,,,,,,,
                    TransVarXAtol)))) {,,,,,,,,,,,,,,,
                switch (allowed) {,,,,,,,,,,,,,,,
                case ANY_SIDE:,,,,,,,,,,,,,,,
                    return TransVarX2;,,,,,,,,,,,,,,,
                case LEFT_SIDE:,,,,,,,,,,,,,,,
                    return TransVarInverted2 ? TransVarX2 : TransVarX1;,,,,,,,,,,,,,,,
                case RIGHT_SIDE:,,,,,,,,,,,,,,,
                    return TransVarInverted2 ? TransVarX1 : TransVarX2;,,,,,,,,,,,,,,,
                case BELOW_SIDE:,,,,,,,,,,,,,,,
                    return (TransVarF2 <= 0) ? TransVarX2 : TransVarX1;,,,,,,,,,,,,,,,
                case ABOVE_SIDE:,,,,,,,,,,,,,,,
                    return (TransVarF2 >= 0) ? TransVarX2 : TransVarX1;,,,,,,,,,,,,,,,
                default:,,,,,,,,,,,,,,,
                    throw new MathInternalError();,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
"
Math_5,/path/to/defects4j_buggy_trans/Math_5_buggy/src/main/java/org/apache/commons/math3/complex/Complex.java,    public Complex reciprocal() {",,,,,,,,,,,,,,,
        if (!(!(false))) {,,,,,,,,,,,,,,,
            System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        if (!(!(isNaN))) {,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            return NaN;,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        if (!(!(real == 0.0 && imaginary == 0.0))) {,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
            return NaN;,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        if (!(!(isInfinite))) {,,,,,,,,,,,,,,,
            return ZERO;,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        if (!(!(FastMath.abs(real) < FastMath.abs(imaginary)))) {,,,,,,,,,,,,,,,
            double TransVarRealPart = real / imaginary;,,,,,,,,,,,,,,,
            double TransVarRealScale = 1. / (real * TransVarRealPart + imaginary);,,,,,,,,,,,,,,,
            return createComplex(TransVarRealScale * TransVarRealPart, -TransVarRealScale);,,,,,,,,,,,,,,
        } else {,,,,,,,,,,,,,,,
            double TransVarImaginaryPart = imaginary / real;,,,,,,,,,,,,,,,
            double TransVarScale2 = 1. / (imaginary * TransVarImaginaryPart + real);,,,,,,,,,,,,,,,
            return createComplex(TransVarScale2, -TransVarScale2 * TransVarImaginaryPart);,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
"
Math_50,/path/to/defects4j_buggy_trans/Math_50_buggy/src/main/java/org/apache/commons/math/analysis/solvers/BaseSecantSolver.java,    protected final double doSolve() {",,,,,,,,,,,,,,,
        if (!(!(false))) {,,,,,,,,,,,,,,,
            System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        // Get initial solution,,,,,,,,,,,,,,,
        double TransVarMin = getMin();,,,,,,,,,,,,,,,
        double TransVarMaxValue = getMax();,,,,,,,,,,,,,,,
        double TransVarObj = computeObjectiveValue(TransVarMin);,,,,,,,,,,,,,,,
        double TransVarF2 = computeObjectiveValue(TransVarMaxValue);,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        // If one of the bounds is the exact root, return it. Since these are,,,,,,,,,,,,,,
        // not under-approximations or over-approximations, we can return them,,,,,,,,,,,,,,
        // regardless of the allowed solutions.,,,,,,,,,,,,,,,
        if (!(!(TransVarObj == 0.0))) {,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
            return TransVarMin;,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        if (!(!(TransVarF2 == 0.0))) {,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            return TransVarMaxValue;,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        // Verify bracketing of initial solution.,,,,,,,,,,,,,,,
        verifyBracketing(TransVarMin, TransVarMaxValue);,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        // Get accuracies.,,,,,,,,,,,,,,,
        final double TransVarFunctionTolerance = getFunctionValueAccuracy();,,,,,,,,,,,,,,,
        final double TransVarAbsoluteTolerance = getAbsoluteAccuracy();,,,,,,,,,,,,,,,
        final double TransVarRelativeAccuracy = getRelativeAccuracy();,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        // Keep track of inverted intervals, meaning that the left bound is,,,,,,,,,,,,,,
        // larger than the right bound.,,,,,,,,,,,,,,,
        boolean TransVarInvert = false;,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        for (; !(!(true));) {,,,,,,,,,,,,,,,
            final double TransVarXNew = TransVarMaxValue,,,,,,,,,,,,,,,
                    - ((TransVarF2 * (TransVarMaxValue - TransVarMin)) / (TransVarF2 - TransVarObj));,,,,,,,,,,,,,,,
            final double TransVarF = computeObjectiveValue(TransVarXNew);,,,,,,,,,,,,,,,
            if (!(!(TransVarF == 0.0))) {,,,,,,,,,,,,,,,
                return TransVarXNew;,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            if (!(!(TransVarF2 * TransVarF < 0))) {,,,,,,,,,,,,,,,
                TransVarMin = TransVarMaxValue;,,,,,,,,,,,,,,,
                TransVarObj = TransVarF2;,,,,,,,,,,,,,,,
                TransVarInvert = !TransVarInvert;,,,,,,,,,,,,,,,
            } else {,,,,,,,,,,,,,,,
                switch (method) {,,,,,,,,,,,,,,,
                case ILLINOIS:,,,,,,,,,,,,,,,
                    TransVarObj *= 0.5;,,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                case PEGASUS:,,,,,,,,,,,,,,,
                    TransVarObj *= TransVarF2 / (TransVarF2 + TransVarF);,,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                case REGULA_FALSI:,,,,,,,,,,,,,,,
                    if (!(!(TransVarXNew == TransVarMaxValue))) {,,,,,,,,,,,,,,,
                        TransVarMin = 0.5 * (TransVarMin + TransVarMaxValue - FastMath.max(,,,,,,,,,,,,,,,
                                TransVarRelativeAccuracy * FastMath.abs(TransVarMaxValue), TransVarAbsoluteTolerance));,,,,,,,,,,,,,,
                        TransVarObj = computeObjectiveValue(TransVarMin);,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                default:,,,,,,,,,,,,,,,
                    throw new MathInternalError();,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            TransVarMaxValue = TransVarXNew;,,,,,,,,,,,,,,,
            TransVarF2 = TransVarF;,,,,,,,,,,,,,,,
            if (!(!(FastMath.abs(TransVarF2) <= TransVarFunctionTolerance))) {,,,,,,,,,,,,,,,
                switch (allowed) {,,,,,,,,,,,,,,,
                case ANY_SIDE:,,,,,,,,,,,,,,,
                    return TransVarMaxValue;,,,,,,,,,,,,,,,
                case LEFT_SIDE:,,,,,,,,,,,,,,,
                    if (!(!(TransVarInvert))) {,,,,,,,,,,,,,,,
                        return TransVarMaxValue;,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                case RIGHT_SIDE:,,,,,,,,,,,,,,,
                    if (!(!(!TransVarInvert))) {,,,,,,,,,,,,,,,
                        return TransVarMaxValue;,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                case BELOW_SIDE:,,,,,,,,,,,,,,,
                    if (!(!(TransVarF2 <= 0))) {,,,,,,,,,,,,,,,
                        return TransVarMaxValue;,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                case ABOVE_SIDE:,,,,,,,,,,,,,,,
                    if (!(!(TransVarF2 >= 0))) {,,,,,,,,,,,,,,,
                        return TransVarMaxValue;,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                default:,,,,,,,,,,,,,,,
                    throw new MathInternalError();,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            if (!(!(FastMath.abs(TransVarMaxValue - TransVarMin) < FastMath,,,,,,,,,,,,,,,
                    .max(TransVarRelativeAccuracy * FastMath.abs(TransVarMaxValue), TransVarAbsoluteTolerance)))) {,,,,,,,,,,,,,,
                switch (allowed) {,,,,,,,,,,,,,,,
                case ANY_SIDE:,,,,,,,,,,,,,,,
                    return TransVarMaxValue;,,,,,,,,,,,,,,,
                case LEFT_SIDE:,,,,,,,,,,,,,,,
                    return TransVarInvert ? TransVarMaxValue : TransVarMin;,,,,,,,,,,,,,,,
                case RIGHT_SIDE:,,,,,,,,,,,,,,,
                    return TransVarInvert ? TransVarMin : TransVarMaxValue;,,,,,,,,,,,,,,,
                case BELOW_SIDE:,,,,,,,,,,,,,,,
                    return (TransVarF2 <= 0) ? TransVarMaxValue : TransVarMin;,,,,,,,,,,,,,,,
                case ABOVE_SIDE:,,,,,,,,,,,,,,,
                    return (TransVarF2 >= 0) ? TransVarMaxValue : TransVarMin;,,,,,,,,,,,,,,,
                default:,,,,,,,,,,,,,,,
                    throw new MathInternalError();,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
"
Math_51,/path/to/defects4j_buggy_trans/Math_51_buggy/src/main/java/org/apache/commons/math/analysis/solvers/BaseSecantSolver.java,    protected final double doSolve() {",,,,,,,,,,,,,,,
        if (!(!(false))) {,,,,,,,,,,,,,,,
            System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        // Get initial solution,,,,,,,,,,,,,,,
        double TransVarX = getMin();,,,,,,,,,,,,,,,
        double TransVarX2 = getMax();,,,,,,,,,,,,,,,
        double TransVarX1 = computeObjectiveValue(TransVarX);,,,,,,,,,,,,,,,
        double TransVarF2 = computeObjectiveValue(TransVarX2);,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        // If one of the bounds is the exact root, return it. Since these are,,,,,,,,,,,,,,
        // not under-approximations or over-approximations, we can return them,,,,,,,,,,,,,,
        // regardless of the allowed solutions.,,,,,,,,,,,,,,,
        if (!(!(TransVarX1 == 0.0))) {,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
            return TransVarX;,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
        if (!(!(TransVarF2 == 0.0))) {,,,,,,,,,,,,,,,
            if (!(!(false))) {,,,,,,,,,,,,,,,
                System.out.println(""log"");,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            return TransVarX2;,,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        // Verify bracketing of initial solution.,,,,,,,,,,,,,,,
        verifyBracketing(TransVarX, TransVarX2);,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        // Get accuracies.,,,,,,,,,,,,,,,
        final double TransVarFunctionTolerance = getFunctionValueAccuracy();,,,,,,,,,,,,,,,
        final double TransVarAbsoluteAccuracy = getAbsoluteAccuracy();,,,,,,,,,,,,,,,
        final double TransVarRelativeAccuracy = getRelativeAccuracy();,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        // Keep track of inverted intervals, meaning that the left bound is,,,,,,,,,,,,,,
        // larger than the right bound.,,,,,,,,,,,,,,,
        boolean TransVarInvert = false;,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
        for (; !(!(true));) {,,,,,,,,,,,,,,,
            final double TransVarX3 = TransVarX2,,,,,,,,,,,,,,,
                    - ((TransVarF2 * (TransVarX2 - TransVarX)) / (TransVarF2 - TransVarX1));,,,,,,,,,,,,,,,
            final double TransVarFx2 = computeObjectiveValue(TransVarX3);,,,,,,,,,,,,,,,
            if (!(!(TransVarFx2 == 0.0))) {,,,,,,,,,,,,,,,
                return TransVarX3;,,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            if (!(!(TransVarF2 * TransVarFx2 < 0))) {,,,,,,,,,,,,,,,
                TransVarX = TransVarX2;,,,,,,,,,,,,,,,
                TransVarX1 = TransVarF2;,,,,,,,,,,,,,,,
                TransVarInvert = !TransVarInvert;,,,,,,,,,,,,,,,
            } else {,,,,,,,,,,,,,,,
                switch (method) {,,,,,,,,,,,,,,,
                case ILLINOIS:,,,,,,,,,,,,,,,
                    TransVarX1 *= 0.5;,,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                case PEGASUS:,,,,,,,,,,,,,,,
                    TransVarX1 *= TransVarF2 / (TransVarF2 + TransVarFx2);,,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                default:,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            TransVarX2 = TransVarX3;,,,,,,,,,,,,,,,
            TransVarF2 = TransVarFx2;,,,,,,,,,,,,,,,
            if (!(!(FastMath.abs(TransVarF2) <= TransVarFunctionTolerance))) {,,,,,,,,,,,,,,,
                switch (allowed) {,,,,,,,,,,,,,,,
                case ANY_SIDE:,,,,,,,,,,,,,,,
                    return TransVarX2;,,,,,,,,,,,,,,,
                case LEFT_SIDE:,,,,,,,,,,,,,,,
                    if (!(!(TransVarInvert))) {,,,,,,,,,,,,,,,
                        return TransVarX2;,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                case RIGHT_SIDE:,,,,,,,,,,,,,,,
                    if (!(!(!TransVarInvert))) {,,,,,,,,,,,,,,,
                        return TransVarX2;,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                case BELOW_SIDE:,,,,,,,,,,,,,,,
                    if (!(!(TransVarF2 <= 0))) {,,,,,,,,,,,,,,,
                        return TransVarX2;,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                case ABOVE_SIDE:,,,,,,,,,,,,,,,
                    if (!(!(TransVarF2 >= 0))) {,,,,,,,,,,,,,,,
                        return TransVarX2;,,,,,,,,,,,,,,,
                    },,,,,,,,,,,,,,,
                    break;,,,,,,,,,,,,,,,
                default:,,,,,,,,,,,,,,,
                    throw new MathInternalError();,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
            if (!(!(FastMath.abs(TransVarX2 - TransVarX) < FastMath.max(TransVarRelativeAccuracy * FastMath.abs(TransVarX2),,,,,,,,,,,,,,,
                    TransVarAbsoluteAccuracy)))) {,,,,,,,,,,,,,,,
                switch (allowed) {,,,,,,,,,,,,,,,
                case ANY_SIDE:,,,,,,,,,,,,,,,
                    return TransVarX2;,,,,,,,,,,,,,,,
                case LEFT_SIDE:,,,,,,,,,,,,,,,
                    return TransVarInvert ? TransVarX2 : TransVarX;,,,,,,,,,,,,,,,
                case RIGHT_SIDE:,,,,,,,,,,,,,,,
                    return TransVarInvert ? TransVarX : TransVarX2;,,,,,,,,,,,,,,,
                case BELOW_SIDE:,,,,,,,,,,,,,,,
                    return (TransVarF2 <= 0) ? TransVarX2 : TransVarX;,,,,,,,,,,,,,,,
                case ABOVE_SIDE:,,,,,,,,,,,,,,,
                    return (TransVarF2 >= 0) ? TransVarX2 : TransVarX;,,,,,,,,,,,,,,,
                default:,,,,,,,,,,,,,,,
                    throw new MathInternalError();,,,,,,,,,,,,,,,
                },,,,,,,,,,,,,,,
            },,,,,,,,,,,,,,,
        },,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
"
Math_52,/path/to/defects4j_buggy_trans/Math_52_buggy/src/main/java/org/apache/commons/math/geometry/euclidean/threed/Rotation.java,  public Rotation(Vector3D TransVarU", Vector3D TransVarU1, Vector3D TransVarVector1, Vector3D TransVarVector) {,,,,,,,,,,,,
,,,,,,,,,,,,,,,
  // norms computation,,,,,,,,,,,,,,,
  if (!(!(false))) {,,,,,,,,,,,,,,,
        System.out.println(""log"");,,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
double TransVarUu1 = TransVarU.getNormSq();,,,,,,,,,,,,,,,
  double TransVarU2NormSq = TransVarU1.getNormSq();,,,,,,,,,,,,,,,
  double TransVarU1NormSq = TransVarVector1.getNormSq();,,,,,,,,,,,,,,,
  double TransVarV2v2NormSq = TransVarVector.getNormSq();,,,,,,,,,,,,,,,
  if (!(!((TransVarUu1 == 0) || (TransVarU2NormSq == 0) || (TransVarU1NormSq == 0) || (TransVarV2v2NormSq == 0)))) {,,,,,,,,,,,,,,,
    if (!(!(false))) {,,,,,,,,,,,,,,,
        System.out.println(""log"");,,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
    throw MathRuntimeException.createIllegalArgumentException(LocalizedFormats.ZERO_NORM_FOR_ROTATION_DEFINING_VECTOR);,,,,,,,,,,,,,,,
  },,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
  // normalize v1 in order to have (v1'|v1') = (u1|u1),,,,,,,,,,,,,,,
  TransVarVector1 = new Vector3D(FastMath.sqrt(TransVarUu1 / TransVarU1NormSq), TransVarVector1);,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
  // adjust v2 in order to have (u1|u2) = (v1'|v2') and (v2'|v2') = (u2|u2),,,,,,,,,,,,,,,
  double TransVarDotProduct   = TransVarU.dotProduct(TransVarU1);,,,,,,,,,,,,,,,
  double TransVarU1v1v2   = TransVarVector1.dotProduct(TransVarVector);,,,,,,,,,,,,,,,
  double TransVarCoeff = TransVarDotProduct / TransVarUu1;,,,,,,,,,,,,,,,
  double TransVarCoeffV1 = TransVarU1v1v2 / TransVarUu1;,,,,,,,,,,,,,,,
  double TransVarCoeffBeta   = FastMath.sqrt((TransVarU2NormSq - TransVarDotProduct * TransVarCoeff) / (TransVarV2v2NormSq - TransVarU1v1v2 * TransVarCoeffV1));,,,,,,,,,,,,,,,
  double TransVarCoeffAlpha  = TransVarCoeff - TransVarCoeffBeta * TransVarCoeffV1;,,,,,,,,,,,,,,,
  TransVarVector = new Vector3D(TransVarCoeffAlpha, TransVarVector1, TransVarCoeffBeta, TransVarVector);,,,,,,,,,,,,
,,,,,,,,,,,,,,,
  // preliminary computation,,,,,,,,,,,,,,,
  Vector3D TransVarU1Ref  = TransVarU;,,,,,,,,,,,,,,,
  Vector3D TransVarVRef3D  = TransVarVector1;,,,,,,,,,,,,,,,
  Vector3D TransVarV1Su1v2 = TransVarVector1.subtract(TransVarU);,,,,,,,,,,,,,,,
  Vector3D TransVarV1Su2 = TransVarVector.subtract(TransVarU1);,,,,,,,,,,,,,,,
  Vector3D TransVarCrossProduct     = TransVarV1Su1v2.crossProduct(TransVarV1Su2);,,,,,,,,,,,,,,,
  Vector3D TransVarCrossProductVector    = TransVarU.crossProduct(TransVarU1);,,,,,,,,,,,,,,,
  double TransVarCoefficient       = TransVarCrossProduct.dotProduct(TransVarCrossProductVector);,,,,,,,,,,,,,,,
  if (!(!(TransVarCoefficient == 0))) {,,,,,,,,,,,,,,,
    // the (q1, q2, q3) vector is close to the (u1, u2) plane,,,,,,,,,,,,
    // we try other vectors,,,,,,,,,,,,,,,
    if (!(!(false))) {,,,,,,,,,,,,,,,
        System.out.println(""log"");,,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
    Vector3D TransVarV4 = Vector3D.crossProduct(TransVarVector1, TransVarVector);,,,,,,,,,,,,,,
    Vector3D TransVarV3Su4 = TransVarV4.subtract(TransVarCrossProductVector);,,,,,,,,,,,,,,,
    TransVarCrossProduct = TransVarV1Su1v2.crossProduct(TransVarV3Su4);,,,,,,,,,,,,,,,
    Vector3D TransVarU3Cross = TransVarU.crossProduct(TransVarCrossProductVector);,,,,,,,,,,,,,,,
    TransVarCoefficient = TransVarCrossProduct.dotProduct(TransVarU3Cross);,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
    if (!(!(TransVarCoefficient == 0))) {,,,,,,,,,,,,,,,
      // the (q1, q2, q3) vector is also close to the (u1, u3) plane,,,,,,,,,,,,
      // it is almost aligned with u1: we try (u2, u3) and (v2, v3),,,,,,,,,,,,,
      TransVarCrossProduct = TransVarV1Su2.crossProduct(TransVarV3Su4);;,,,,,,,,,,,,,,,
      TransVarCoefficient = TransVarCrossProduct.dotProduct(TransVarU1.crossProduct(TransVarCrossProductVector));;,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
      if (!(!(TransVarCoefficient == 0))) {,,,,,,,,,,,,,,,
        // the (q1, q2, q3) vector is aligned with everything,,,,,,,,,,,,,
        // this is really the identity rotation,,,,,,,,,,,,,,,
        q0 = 1.0;,,,,,,,,,,,,,,,
        q1 = 0.0;,,,,,,,,,,,,,,,
        q2 = 0.0;,,,,,,,,,,,,,,,
        q3 = 0.0;,,,,,,,,,,,,,,,
        return;,,,,,,,,,,,,,,,
      },,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
      // we will have to use u2 and v2 to compute the scalar part,,,,,,,,,,,,,,,
      TransVarU1Ref = TransVarU1;,,,,,,,,,,,,,,,
      TransVarVRef3D = TransVarVector;,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
    },,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
  },,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
  // compute the vectorial part,,,,,,,,,,,,,,,
  TransVarCoefficient = FastMath.sqrt(TransVarCoefficient);,,,,,,,,,,,,,,,
  double TransVarInvC = 1.0 / (TransVarCoefficient + TransVarCoefficient);,,,,,,,,,,,,,,,
  q1 = TransVarInvC * TransVarCrossProduct.getX();,,,,,,,,,,,,,,,
  q2 = TransVarInvC * TransVarCrossProduct.getY();,,,,,,,,,,,,,,,
  q3 = TransVarInvC * TransVarCrossProduct.getZ();,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
  // compute the scalar part,,,,,,,,,,,,,,,
   TransVarCrossProduct = new Vector3D(TransVarU1Ref.getY() * q3 - TransVarU1Ref.getZ() * q2,,,,,,,,,,,,,,,
